node,type,pca_x,pca_y
Eko Prabuwono,applicant,0.09205817318463838,0.5342615020728314
Eko Kurniawan,applicant,0.10750241368548652,-0.6739281343373156
Eko Sukmawati,applicant,0.06543340008582721,0.23871862354045925
Eko Wicaksono,applicant,0.20424144936730326,-0.13935458331384504
Eko Wicaksono,applicant,0.20424144936730326,-0.13935458331384504
Eko Sutanto,applicant,0.03326540496164965,0.2653232938735371
Fika Santoso,applicant,0.040690855814165316,-0.15982178927883367
Fika Wibowo,applicant,0.13632481028007615,-0.23945263377701043
Fika Utami,applicant,0.11254430001231708,0.26816820855886075
Fika Saputra,applicant,0.11928444154170081,-0.5317364937874955
Fika Wijaya,applicant,0.15505551687046304,-0.4350890228866664
Fika Halim,applicant,0.1038782110955222,0.035473800269772975
Fika Ramadhan,applicant,0.10349994567108334,-0.3293246798457003
Fika Hernawan,applicant,-0.06268167805519875,-0.49533374807524644
Fika Fauzi,applicant,0.1577276570322016,-0.43633021371247716
Fika Permata,applicant,0.1381084761821173,-0.46379551837302824
Fika Suryanto,applicant,0.061656411885414375,0.5014197983572765
Fika Prabowo,applicant,0.17340610107149312,-0.05943170300540791
Fika Prabowo,applicant,0.17340610107149312,-0.05943170300540791
Fika Sihombing,applicant,0.12563935131122528,0.5157605154932698
Fika Gunawan,applicant,0.03957211325214316,0.9038297978107729
Fika Lestari,applicant,0.14378171824376906,-0.0865478240568494
Fika Lestari,applicant,0.14378171824376906,-0.0865478240568494
Fika Nugroho,applicant,0.16696738002131128,-0.09485092144429282
Fika Nugroho,applicant,0.16696738002131128,-0.09485092144429282
Fika Siregar,applicant,0.1929760711701629,0.41823290896918053
Fika Siregar,applicant,0.1929760711701629,0.41823290896918053
Fika Siregar,applicant,0.1929760711701629,0.41823290896918053
Fika Yulianto,applicant,0.21165492686740894,0.43173455873712824
Fika Yulianto,applicant,0.21165492686740894,0.43173455873712824
Fika Kusuma,applicant,0.17346881468358843,-0.22162181484448473
Fika Kusuma,applicant,0.17346881468358843,-0.22162181484448473
Fika Hidayat,applicant,0.13105807439988548,0.06877474563759535
Fika Hidayat,applicant,0.13105807439988548,0.06877474563759535
Fika Purnama,applicant,0.18440925018395893,-0.4718637335279437
Fika Purnama,applicant,0.18440925018395893,-0.4718637335279437
Fika aditya,applicant,0.14438195663431663,0.6517040900183971
Fika Prasetyo,applicant,0.029157310972784845,-0.6202841728931273
Fika Sutrisno,applicant,0.04697560212193508,-0.4273605447332988
Fika Wulandari,applicant,0.014557373851375344,0.02142666561863571
Fika Haryanto,applicant,0.1789277132133833,0.2911227055901519
Fika Haryanto,applicant,0.1789277132133833,0.2911227055901519
Fika Larasati,applicant,0.04282952726257194,-0.30722060558968345
Fika Prabuwono,applicant,0.04759451836710826,-0.016575290741015887
Fika Kurniawan,applicant,0.051033201064337286,-0.41820843153150133
Fika Sukmawati,applicant,0.09729145916565574,-0.14895454452546325
Fika Wicaksono,applicant,0.1448335716822412,-0.2161196091011312
Fika Wicaksono,applicant,0.1448335716822412,-0.2161196091011312
Fika Sutanto,applicant,0.09032013222708146,-0.20076808376158495
Gilang Santoso,applicant,0.11871563751068359,0.2838735692037132
Gilang Wibowo,applicant,-0.0030203669246972042,-0.5631190428015508
Gilang Utami,applicant,0.0795539124316067,-0.3090975629105501
Gilang Saputra,applicant,-0.011265772864802681,0.09484640507668192
Gilang Wijaya,applicant,0.012838299324761437,0.7987210911041752
Gilang Halim,applicant,0.06323213071557221,0.5483991824359028
Gilang Ramadhan,applicant,0.06590096929304456,-0.2829651276931357
Gilang Hernawan,applicant,0.13355370925674714,-0.07207160331964876
Gilang Fauzi,applicant,0.06481821619376016,-0.08808067495909369
Gilang Permata,applicant,0.09342226321076741,-0.41676531246279347
Gilang Suryanto,applicant,0.11834610953993663,-0.1727895287712896
Gilang Prabowo,applicant,0.14085235954366038,0.4679651494202717
Gilang Prabowo,applicant,0.14085235954366038,0.4679651494202717
Gilang Sihombing,applicant,0.07789247976475022,-0.10352029788212853
Gilang Gunawan,applicant,0.06259696888247201,-0.4536941442746271
Gilang Lestari,applicant,0.1938290546117326,-0.3358299247383339
Gilang Lestari,applicant,0.1938290546117326,-0.3358299247383339
Gilang Nugroho,applicant,0.21202890300238664,-0.12150010684908774
Gilang Nugroho,applicant,0.21202890300238664,-0.12150010684908774
Gilang Siregar,applicant,0.21839450713259967,-0.33757486517539653
Gilang Siregar,applicant,0.21839450713259967,-0.33757486517539653
Gilang Siregar,applicant,0.21839450713259967,-0.33757486517539653
Gilang Yulianto,applicant,0.19800175848235113,-0.25858064940592074
Gilang Yulianto,applicant,0.19800175848235113,-0.25858064940592074
Gilang Kusuma,applicant,0.23858271125297292,-0.00192670629507542
Gilang Kusuma,applicant,0.23858271125297292,-0.00192670629507542
Gilang Hidayat,applicant,0.1739056001521686,-0.06125748209689422
Gilang Hidayat,applicant,0.1739056001521686,-0.06125748209689422
Gilang Purnama,applicant,0.18026643732644765,0.09818926162846629
Gilang Purnama,applicant,0.18026643732644765,0.09818926162846629
Gilang aditya,applicant,0.1228492056464473,0.13056750747460144
Gilang Prasetyo,applicant,0.08933543083937279,-0.3172193956133058
Gilang Sutrisno,applicant,0.11400397327503697,-0.024399639066266136
Gilang Wulandari,applicant,0.030421055174591816,0.15142524341388858
Gilang Haryanto,applicant,0.17856921342392185,-0.1278171336084855
Gilang Haryanto,applicant,0.17856921342392185,-0.1278171336084855
Gilang Larasati,applicant,0.04001029890789265,-0.13379361015363833
Gilang Prabuwono,applicant,0.03194937754972815,0.6426675962149895
Gilang Kurniawan,applicant,0.04271662606783477,-0.21997647699459355
Gilang Sukmawati,applicant,0.06578383900751905,0.36907293341007097
Gilang Wicaksono,applicant,0.15804627020976036,0.007338042574053287
Gilang Wicaksono,applicant,0.15804627020976036,0.007338042574053287
Gilang Sutanto,applicant,0.18132048253193833,0.10392502183390272
Hana Santoso,applicant,0.12668040539002257,-0.08860820838274658
Hana Wibowo,applicant,0.12954671631159753,0.4189499336813369
Hana Utami,applicant,-0.01046248323430976,0.03072166048246478
Hana Saputra,applicant,0.19610904668674867,0.1870862750092157
Hana Wijaya,applicant,0.04871130249665856,0.4541369821260675
Hana Halim,applicant,0.07656909836956616,0.39016607865999686
Hana Ramadhan,applicant,0.06683633652720877,-0.04992758473910337
Hana Hernawan,applicant,0.09613906183186505,-0.45662189479845267
Hana Fauzi,applicant,0.02677106537788332,-0.4428316091365039
Hana Permata,applicant,0.19045393619953288,-0.12025096809093916
Hana Suryanto,applicant,0.07129594017287633,0.5185444153636193
Hana Prabowo,applicant,0.2108117295277272,-0.11124543966478957
Hana Prabowo,applicant,0.2108117295277272,-0.11124543966478957
Hana Sihombing,applicant,0.00045967406072977557,-0.26560902954378085
Hana Gunawan,applicant,-0.025854435741556325,0.3464407861681322
Hana Lestari,applicant,0.20412728505112132,-0.11674355310020335
Hana Lestari,applicant,0.20412728505112132,-0.11674355310020335
Hana Nugroho,applicant,0.1686693859222651,0.17131500419668094
Hana Nugroho,applicant,0.1686693859222651,0.17131500419668094
Hana Siregar,applicant,0.2258268498739998,0.12836205464179257
Hana Siregar,applicant,0.2258268498739998,0.12836205464179257
Hana Siregar,applicant,0.2258268498739998,0.12836205464179257
Hana Yulianto,applicant,0.15464632630475872,-0.19470977538098572
Hana Yulianto,applicant,0.15464632630475872,-0.19470977538098572
Hana Kusuma,applicant,0.18770259161217806,-0.43001171585757375
Hana Kusuma,applicant,0.18770259161217806,-0.43001171585757375
Hana Hidayat,applicant,0.12033018026028852,0.05338863214507898
Hana Hidayat,applicant,0.12033018026028852,0.05338863214507898
Hana Purnama,applicant,0.1287113027644331,0.05080525394874915
Hana Purnama,applicant,0.1287113027644331,0.05080525394874915
Hana aditya,applicant,0.10989801569891966,-0.2872999136736541
Hana Prasetyo,applicant,0.03862673132127781,-0.3299559477338488
Hana Sutrisno,applicant,0.1051274139404278,0.20560314083694087
Hana Wulandari,applicant,0.06718187945477383,0.40842731730921905
Hana Haryanto,applicant,0.182419493180617,0.2886849735476816
Hana Haryanto,applicant,0.182419493180617,0.2886849735476816
Hana Larasati,applicant,0.028511401941156644,-0.35617269652099764
Hana Prabuwono,applicant,0.09763952718002411,-0.22088736266397346
Hana Kurniawan,applicant,0.049551380331599004,-0.3264488110024731
Hana Sukmawati,applicant,0.00268724927372499,0.5785366715260752
Hana Wicaksono,applicant,0.21489328540606034,-0.12371707804114201
Hana Wicaksono,applicant,0.21489328540606034,-0.12371707804114201
Hana Sutanto,applicant,0.06994115102445764,0.5204321256410076
Ika Santoso,applicant,0.10419713768772354,0.062494096634324994
Ika Wibowo,applicant,0.08553470377115102,-0.5624890162155257
Ika Utami,applicant,0.09912726494430579,0.28347250708949473
Ika Saputra,applicant,0.07962424156210457,-0.09181250637788362
Ika Wijaya,applicant,0.0372735167097078,0.6209101537693074
Ika Halim,applicant,0.14034820745756593,0.3796522752890222
Ika Ramadhan,applicant,0.03335268404306668,0.413369562431795
Ika Hernawan,applicant,0.07381443291650969,-0.5768308685026772
Ika Fauzi,applicant,0.13163013064998985,-0.2989287815059052
Ika Permata,applicant,0.07675003414836878,-0.47790762093649014
Ika Suryanto,applicant,0.11123994263738968,-0.002664231278716545
Ika Prabowo,applicant,0.1596328213316317,0.0008293288534692582
Ika Prabowo,applicant,0.1596328213316317,0.0008293288534692582
Ika Sihombing,applicant,-0.00407491334981136,-0.235677184373428
Ika Gunawan,applicant,0.05094830642767312,0.7236981285937387
Ika Lestari,applicant,0.16151115712655761,0.47033556745479443
Ika Lestari,applicant,0.16151115712655761,0.47033556745479443
Ika Nugroho,applicant,0.19195371479789136,-0.02811607655476723
Ika Nugroho,applicant,0.19195371479789136,-0.02811607655476723
Ika Siregar,applicant,0.21294266459753852,-0.18764777223698886
Ika Siregar,applicant,0.21294266459753852,-0.18764777223698886
Ika Siregar,applicant,0.21294266459753852,-0.18764777223698886
Ika Yulianto,applicant,0.16599026582630905,-0.5654374449300301
Ika Yulianto,applicant,0.16599026582630905,-0.5654374449300301
Ika Kusuma,applicant,0.188581556060594,0.1747038991255901
Ika Kusuma,applicant,0.188581556060594,0.1747038991255901
Ika Hidayat,applicant,0.14914809749602886,0.37747099556193087
Ika Hidayat,applicant,0.14914809749602886,0.37747099556193087
Ika Purnama,applicant,0.19617127972115478,-0.01873264883894732
Ika Purnama,applicant,0.19617127972115478,-0.01873264883894732
Ika aditya,applicant,0.11846694825109294,-0.039198783603604945
Ika Prasetyo,applicant,0.08196249035865566,0.0017401860406853946
Ika Sutrisno,applicant,0.13685301738537592,-0.23362279347739207
Ika Wulandari,applicant,0.10627405857427286,-0.012144650619542376
Ika Haryanto,applicant,0.22789534300540493,0.4516881334717276
Ika Haryanto,applicant,0.22789534300540493,0.4516881334717276
Ika Larasati,applicant,0.08353716609645623,-0.051768696278664955
Ika Prabuwono,applicant,0.10145385468430812,-0.01680448187395902
Ika Kurniawan,applicant,0.1356081767201348,0.23897088003375283
Ika Sukmawati,applicant,0.0030172568730412186,-0.8026236635507232
Ika Wicaksono,applicant,0.25827306988021015,0.2242355911972717
Ika Wicaksono,applicant,0.25827306988021015,0.2242355911972717
Ika Sutanto,applicant,0.07334006810600324,-0.38400973628693336
Jaya Santoso,applicant,0.057301692571676055,0.4881585068446901
Jaya Wibowo,applicant,0.16109843326279205,0.2559283491332571
Jaya Utami,applicant,0.12685751985527838,0.4499795245222218
Jaya Saputra,applicant,0.06866525918264355,-0.7118408314962545
Jaya Wijaya,applicant,0.09804050391577968,-0.33300520293617486
Jaya Halim,applicant,0.08617338173286748,-0.044048546429258366
Jaya Ramadhan,applicant,0.0914523560232412,0.20506301840884683
Jaya Hernawan,applicant,0.1630130314353182,-0.07328696782868319
Jaya Fauzi,applicant,0.2118717578735163,0.08851203093059212
Jaya Permata,applicant,0.10348903425912426,0.5432824891573147
Jaya Suryanto,applicant,0.13766620469321766,-0.2184500746779992
Jaya Prabowo,applicant,0.16533291894513247,0.09098886300944797
Jaya Prabowo,applicant,0.16533291894513247,0.09098886300944797
Jaya Sihombing,applicant,0.07319569542837556,0.5768768617332409
Jaya Gunawan,applicant,0.008530548076782773,-0.4125136981762596
Jaya Lestari,applicant,0.21015301337561176,0.3355953763383439
Jaya Lestari,applicant,0.21015301337561176,0.3355953763383439
Jaya Nugroho,applicant,0.13148663098505087,-0.3709875614138811
Jaya Nugroho,applicant,0.13148663098505087,-0.3709875614138811
Jaya Siregar,applicant,0.19740128519609856,0.21420749489091634
Jaya Siregar,applicant,0.19740128519609856,0.21420749489091634
Jaya Siregar,applicant,0.19740128519609856,0.21420749489091634
Jaya Yulianto,applicant,0.1592281164703495,-0.13608952172425387
Jaya Yulianto,applicant,0.1592281164703495,-0.13608952172425387
Jaya Kusuma,applicant,0.1676148317447671,0.3146787902949252
Jaya Kusuma,applicant,0.1676148317447671,0.3146787902949252
Jaya Hidayat,applicant,0.1594139602568393,0.1716113936582621
Jaya Hidayat,applicant,0.1594139602568393,0.1716113936582621
Jaya Purnama,applicant,0.14593742168544988,-0.12409956170182036
Jaya Purnama,applicant,0.14593742168544988,-0.12409956170182036
Jaya aditya,applicant,0.10905736834551871,-0.19879931267775303
Jaya Prasetyo,applicant,0.029211925229575164,-0.13531008563173613
Jaya Sutrisno,applicant,0.13359125065683397,-0.3475319451397769
Jaya Wulandari,applicant,0.1320636977514139,-0.16058349035464836
Jaya Haryanto,applicant,0.22833922204058,0.1834445255581692
Jaya Haryanto,applicant,0.22833922204058,0.1834445255581692
Jaya Larasati,applicant,0.10175745790966995,-0.19831275220148825
Jaya Prabuwono,applicant,0.08105485414879987,-0.521123368598702
Jaya Kurniawan,applicant,0.13764351911423023,-0.21058805689517646
Jaya Sukmawati,applicant,0.0805938644817048,-0.24813061788921587
Jaya Wicaksono,applicant,0.2127606675435577,0.14528505456596502
Jaya Wicaksono,applicant,0.2127606675435577,0.14528505456596502
Jaya Sutanto,applicant,0.07628739139863572,-0.5612594273633847
Kirana Santoso,applicant,0.16599465612309217,-0.5943517410525471
Kirana Wibowo,applicant,0.08695601869943925,0.1570740127599367
Kirana Utami,applicant,0.13562898190467843,-0.05398365676833877
Kirana Saputra,applicant,0.029601030934500283,-0.21434519062554436
Kirana Wijaya,applicant,0.145128671363566,0.21941474822529744
Kirana Halim,applicant,0.05988436719336887,0.047817095512601646
Kirana Ramadhan,applicant,0.08165589246149074,0.01622786053765688
Kirana Hernawan,applicant,0.10778944983560501,-0.3816904640519615
Kirana Fauzi,applicant,0.1535921921573712,-0.6181245343597341
Kirana Permata,applicant,0.04829035769226053,0.33273147347656806
Kirana Suryanto,applicant,0.04038667317827482,-0.4625802680049463
Kirana Prabowo,applicant,0.1806603406496181,-0.44898854318007003
Kirana Prabowo,applicant,0.1806603406496181,-0.44898854318007003
Kirana Sihombing,applicant,0.053089097876153346,-0.4639693758832708
Kirana Gunawan,applicant,0.1929454892765382,-0.2542824724862787
Kirana Lestari,applicant,0.12159752759561915,0.3204610788093102
Kirana Lestari,applicant,0.12159752759561915,0.3204610788093102
Kirana Nugroho,applicant,0.1763671726891589,0.3070492694609683
Kirana Nugroho,applicant,0.1763671726891589,0.3070492694609683
Kirana Siregar,applicant,0.20629960654151458,0.01776019150224992
Kirana Siregar,applicant,0.20629960654151458,0.01776019150224992
Kirana Siregar,applicant,0.20629960654151458,0.01776019150224992
Kirana Yulianto,applicant,0.20093981513714065,0.1381380442520413
Kirana Yulianto,applicant,0.20093981513714065,0.1381380442520413
Kirana Kusuma,applicant,0.1542399178584909,-0.06462745216524372
Kirana Kusuma,applicant,0.1542399178584909,-0.06462745216524372
Kirana Hidayat,applicant,0.20825499097768385,0.19022867649791708
Kirana Hidayat,applicant,0.20825499097768385,0.19022867649791708
Kirana Purnama,applicant,0.20417490551569462,-0.14520356728021233
Kirana Purnama,applicant,0.20417490551569462,-0.14520356728021233
Kirana aditya,applicant,0.052879429406225364,0.5311899082748511
Kirana Prasetyo,applicant,0.011933738319108045,0.14675224110577761
Kirana Sutrisno,applicant,0.016964770958411868,0.35828792181803115
Kirana Wulandari,applicant,0.05618008893529136,-0.5349661659582776
Kirana Haryanto,applicant,0.13063009060294983,0.2441284832810237
Kirana Haryanto,applicant,0.13063009060294983,0.2441284832810237
Kirana Larasati,applicant,0.06524376287415079,-0.07385337088625606
Kirana Prabuwono,applicant,0.03516393427777109,-0.2375489477924116
Kirana Kurniawan,applicant,0.026539998652607366,-0.25521703472537055
Kirana Sukmawati,applicant,0.10266830797698079,-0.40811887778942785
Kirana Wicaksono,applicant,0.1665486067432117,0.026947671449208694
Kirana Wicaksono,applicant,0.1665486067432117,0.026947671449208694
Kirana Sutanto,applicant,0.13420548606119642,0.5318484235311696
Lutfi Santoso,applicant,0.14534616215547114,0.11647482082338646
Lutfi Wibowo,applicant,0.10336420998653306,0.45547386529465284
Lutfi Utami,applicant,0.06126787460469929,-0.18418009591281193
Lutfi Saputra,applicant,0.05310843726252912,-0.3627242651683114
Lutfi Wijaya,applicant,0.09029946708239911,0.42577349223346717
Lutfi Halim,applicant,0.007994040169404304,-0.05719228115598077
Lutfi Ramadhan,applicant,0.18460810242282932,-0.3136845456977237
Lutfi Hernawan,applicant,-0.02312639152647611,1.062895630595828
Lutfi Fauzi,applicant,0.04654503488399997,-0.11947155305934822
Lutfi Permata,applicant,0.15004453969856824,0.2778053878039707
Lutfi Suryanto,applicant,0.07066414578686575,-0.421158501819491
Lutfi Prabowo,applicant,0.1626555301897259,0.47755172458999545
Lutfi Prabowo,applicant,0.1626555301897259,0.47755172458999545
Lutfi Sihombing,applicant,0.1567597268105042,0.1420422525800641
Lutfi Gunawan,applicant,0.08434934474070244,-0.26366041893071684
Lutfi Lestari,applicant,0.14044237146611027,-0.17475127406722352
Lutfi Lestari,applicant,0.14044237146611027,-0.17475127406722352
Lutfi Nugroho,applicant,0.18319860884694372,0.16651903887821895
Lutfi Nugroho,applicant,0.18319860884694372,0.16651903887821895
Lutfi Siregar,applicant,0.22929172670521036,0.04294417504058216
Lutfi Siregar,applicant,0.22929172670521036,0.04294417504058216
Lutfi Siregar,applicant,0.22929172670521036,0.04294417504058216
Lutfi Yulianto,applicant,0.24247940941208357,-0.12368863589011392
Lutfi Yulianto,applicant,0.24247940941208357,-0.12368863589011392
Lutfi Kusuma,applicant,0.14910759994191392,0.4034806470841993
Lutfi Kusuma,applicant,0.14910759994191392,0.4034806470841993
Lutfi Hidayat,applicant,0.15152547868286848,-0.35970890781758297
Lutfi Hidayat,applicant,0.15152547868286848,-0.35970890781758297
Lutfi Purnama,applicant,0.22378866485199322,0.30643024305911565
Lutfi Purnama,applicant,0.22378866485199322,0.30643024305911565
Lutfi aditya,applicant,0.08591680651661082,0.4997778802230608
Lutfi Prasetyo,applicant,0.16683190098932832,0.13785162181690613
Lutfi Sutrisno,applicant,0.15498358222428044,-0.2111878444872538
Lutfi Wulandari,applicant,0.08024447849961991,0.245757161509987
Lutfi Haryanto,applicant,0.22445719022207888,-0.05128837308415309
Lutfi Haryanto,applicant,0.22445719022207888,-0.05128837308415309
Lutfi Larasati,applicant,0.08161370722543027,-0.0857754967888977
Lutfi Prabuwono,applicant,0.04742900365344194,0.2654191558829307
Lutfi Kurniawan,applicant,0.0528793074031384,0.2529588085489386
Lutfi Sukmawati,applicant,0.11651018871881735,-0.5658747019285207
Lutfi Wicaksono,applicant,0.17271069209070555,-0.24404719344851428
Lutfi Wicaksono,applicant,0.17271069209070555,-0.24404719344851428
Lutfi Sutanto,applicant,0.1328837675877882,-0.34131997101082456
Maya Santoso,applicant,0.03391598609598212,0.6536594648016077
Maya Wibowo,applicant,0.13750146656811923,0.26946323778389575
Maya Utami,applicant,0.018676777024609792,0.26974011476278814
Maya Saputra,applicant,-0.04080704234267607,0.15508128136711008
Maya Wijaya,applicant,0.0967365129185851,-0.19504623220336625
Maya Halim,applicant,0.12170199508039181,-0.4668946362076523
Maya Ramadhan,applicant,0.1350063350675369,-0.22638224787870292
Maya Hernawan,applicant,0.05006286086278444,0.4831941920689364
Maya Fauzi,applicant,0.037140929793146316,-0.12181964606906999
Maya Permata,applicant,0.08837365850356815,0.0765150810867753
Maya Suryanto,applicant,0.09390021088349343,0.5044473299033532
Maya Prabowo,applicant,0.20085062420415956,-0.049279971116246456
Maya Prabowo,applicant,0.20085062420415956,-0.049279971116246456
Maya Sihombing,applicant,0.03848813008035645,-0.5970161015548774
Maya Gunawan,applicant,-0.005291411270684443,-0.14815660514101747
Maya Lestari,applicant,0.1469797685651144,-0.018705223409379516
Maya Lestari,applicant,0.1469797685651144,-0.018705223409379516
Maya Nugroho,applicant,0.23565809521369563,0.09552333889725662
Maya Nugroho,applicant,0.23565809521369563,0.09552333889725662
Maya Siregar,applicant,0.19913250336249078,-0.35720634934596224
Maya Siregar,applicant,0.19913250336249078,-0.35720634934596224
Maya Siregar,applicant,0.19913250336249078,-0.35720634934596224
Maya Yulianto,applicant,0.27427120736133836,-0.08519745459179326
Maya Yulianto,applicant,0.27427120736133836,-0.08519745459179326
Maya Kusuma,applicant,0.16935074972917064,-0.09549010738823586
Maya Kusuma,applicant,0.16935074972917064,-0.09549010738823586
Maya Hidayat,applicant,0.17973376233000904,0.1036154834750295
Maya Hidayat,applicant,0.17973376233000904,0.1036154834750295
Maya Purnama,applicant,0.239732764543097,0.16889739748253957
Maya Purnama,applicant,0.239732764543097,0.16889739748253957
Maya aditya,applicant,0.07256402416128094,-0.04296907383197375
Maya Prasetyo,applicant,0.16917810275266876,-0.03537081588298606
Maya Sutrisno,applicant,0.034266976856440645,-0.3583462037960771
Maya Wulandari,applicant,0.0932594209062465,0.22601885705100666
Maya Haryanto,applicant,0.18219953093873353,-0.2890055420553031
Maya Haryanto,applicant,0.18219953093873353,-0.2890055420553031
Maya Larasati,applicant,0.10074745730926071,-0.44385142749010975
Maya Prabuwono,applicant,0.03941868001340254,-0.4668576586901574
Maya Kurniawan,applicant,0.13007229415875177,-0.2229166777642997
Maya Sukmawati,applicant,0.09559437024114414,0.16994047127321793
Maya Wicaksono,applicant,0.20422807874043547,0.07323695467554801
Maya Wicaksono,applicant,0.20422807874043547,0.07323695467554801
Maya Sutanto,applicant,0.06465446583999246,0.6255619907820806
Nanda Santoso,applicant,0.14071670370945855,-0.10791049905419281
Nanda Wibowo,applicant,0.0358507156343727,-0.5334984308300106
Nanda Utami,applicant,0.043521563380101824,0.24503239233458568
Nanda Saputra,applicant,0.0963910185448803,0.4939422393151374
Nanda Wijaya,applicant,0.10731569880560321,0.31327589606470324
Nanda Halim,applicant,0.13067916630610665,-0.02769100665098162
Nanda Ramadhan,applicant,0.12849817144282705,-0.3699846274827224
Nanda Hernawan,applicant,0.16085031227078928,-0.3500727535381125
Nanda Fauzi,applicant,0.08639697635282528,-0.02799404432239762
Nanda Permata,applicant,0.08422093597541902,0.45950408767803985
Nanda Suryanto,applicant,0.14961337133358998,0.0014726495511992888
Nanda Prabowo,applicant,0.18551030203877583,0.27914376657120393
Nanda Prabowo,applicant,0.18551030203877583,0.27914376657120393
Nanda Sihombing,applicant,0.08350826230136621,0.37699970151341383
Nanda Gunawan,applicant,0.10848398433096151,-0.5134122901914798
Nanda Lestari,applicant,0.19749856719165393,-0.11524201914198363
Nanda Lestari,applicant,0.19749856719165393,-0.11524201914198363
Nanda Nugroho,applicant,0.17254055969517323,-0.3738887252838134
Nanda Nugroho,applicant,0.17254055969517323,-0.3738887252838134
Nanda Siregar,applicant,0.19098555187368493,-0.032410526677043125
Nanda Siregar,applicant,0.19098555187368493,-0.032410526677043125
Nanda Siregar,applicant,0.19098555187368493,-0.032410526677043125
Nanda Yulianto,applicant,0.17192740735658396,0.04304862477630573
Nanda Yulianto,applicant,0.17192740735658396,0.04304862477630573
Nanda Kusuma,applicant,0.22151607553017683,0.501359396668859
Nanda Kusuma,applicant,0.22151607553017683,0.501359396668859
Nanda Hidayat,applicant,0.20467383052127308,0.3493364906425391
Nanda Hidayat,applicant,0.20467383052127308,0.3493364906425391
Nanda Purnama,applicant,0.1709343231276097,-0.2114844991645236
Nanda Purnama,applicant,0.1709343231276097,-0.2114844991645236
Nanda aditya,applicant,0.12886874475236576,-0.0674440390322435
Nanda Prasetyo,applicant,0.07214026805101248,-0.18116343898547732
Nanda Sutrisno,applicant,0.05305470156354897,-0.13122780581832827
Nanda Wulandari,applicant,0.08536485589588216,-0.5573191000831965
Nanda Haryanto,applicant,0.16322869030048692,-0.3012867020571121
Nanda Haryanto,applicant,0.16322869030048692,-0.3012867020571121
Nanda Larasati,applicant,0.04132602531123031,-0.3262207707750645
Nanda Prabuwono,applicant,0.12720063547166116,0.049261129991609136
Nanda Kurniawan,applicant,-0.021726800828391846,0.3878529114400428
Nanda Sukmawati,applicant,0.07406051521699408,-0.22510204956408386
Nanda Wicaksono,applicant,0.17772120754325504,0.2058691937796785
Nanda Wicaksono,applicant,0.17772120754325504,0.2058691937796785
Nanda Sutanto,applicant,0.15725988950764636,-0.28842559565028636
Omar Santoso,applicant,0.13136988302761876,0.07121843963322529
Omar Wibowo,applicant,0.08600299938653055,-0.07052639307560561
Omar Utami,applicant,0.07739625645933712,-0.33001422444166567
Omar Saputra,applicant,0.198921811189682,-0.5278299605481277
Omar Wijaya,applicant,0.026975260133954126,0.20077912570277284
Omar Halim,applicant,0.02714219148570063,0.29680156901455446
Omar Ramadhan,applicant,0.13103562738144325,-0.47564232740955065
Omar Hernawan,applicant,0.10818598624750397,0.019818821723070573
Omar Fauzi,applicant,0.08200779725424145,0.42318086503511504
Omar Permata,applicant,0.1000903358623707,-0.2957954696673866
Omar Suryanto,applicant,0.010925234908943149,0.669731869829724
Omar Prabowo,applicant,0.20385353007182483,0.46261684055972224
Omar Prabowo,applicant,0.20385353007182483,0.46261684055972224
Omar Sihombing,applicant,0.17963873484331427,-0.14397348827266992
Omar Gunawan,applicant,0.0607267138041806,-0.7635771440211272
Omar Lestari,applicant,0.14455738732131884,0.07931725947959158
Omar Lestari,applicant,0.14455738732131884,0.07931725947959158
Omar Nugroho,applicant,0.1801673267228403,-0.2519074164195295
Omar Nugroho,applicant,0.1801673267228403,-0.2519074164195295
Omar Siregar,applicant,0.22740779257261212,0.17723504582053046
Omar Siregar,applicant,0.22740779257261212,0.17723504582053046
Omar Siregar,applicant,0.22740779257261212,0.17723504582053046
Omar Yulianto,applicant,0.11752122729640158,-0.18573795251713615
Omar Yulianto,applicant,0.11752122729640158,-0.18573795251713615
Omar Kusuma,applicant,0.18365828589221056,-0.009130291005134763
Omar Kusuma,applicant,0.18365828589221056,-0.009130291005134763
Omar Hidayat,applicant,0.15750059794623694,0.15916541447942223
Omar Hidayat,applicant,0.15750059794623694,0.15916541447942223
Omar Purnama,applicant,0.19568381632342546,0.45937114213792474
Omar Purnama,applicant,0.19568381632342546,0.45937114213792474
Omar aditya,applicant,0.035353808710751666,-0.09662500903348666
Omar Prasetyo,applicant,0.12970651921539644,0.5229111301230764
Omar Sutrisno,applicant,0.14823384884639734,-0.11641659257025377
Omar Wulandari,applicant,0.14556549705814026,0.44023812294715164
Omar Haryanto,applicant,0.17720155954927064,0.046245003786218736
Omar Haryanto,applicant,0.17720155954927064,0.046245003786218736
Omar Larasati,applicant,0.07271257498978156,0.15499148972200066
Omar Prabuwono,applicant,0.06413124983984542,-0.19360068574608347
Omar Kurniawan,applicant,0.14018152213268775,-0.23090940019128242
Omar Sukmawati,applicant,0.1653299741797576,-0.06186743040837115
Omar Wicaksono,applicant,0.19313095388541623,-0.03147502809756551
Omar Wicaksono,applicant,0.19313095388541623,-0.03147502809756551
Omar Sutanto,applicant,0.055051269011245685,-0.048530486274682656
Puti Santoso,applicant,0.13404724778150856,-0.3397035795253064
Puti Wibowo,applicant,0.052113466843518585,-0.09118174015894914
